src,flight,sched_dep_time,act_dep_time,dept_gate,sched_arr_time,act_arr_time,arrival_gate
world-flight-tracker,AA-59-JFK-SFO,7:10 a.m.,7:39 a.m.,70B,10:45 a.m.,11:12 a.m.,6
aa,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
helloflight,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
boston,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
weather,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
airtravelcenter,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flightview,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flightstats,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
panynj,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flightexplorer,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flights,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flightarrival,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
travelocity,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
foxbusiness,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
myrateplan,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
orbitz,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
ifly,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flytecomm,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
mytripandmore,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
wunderground,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flylouisville,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
quicktrip,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
allegiantair,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
businesstravellogue,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
gofox,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
flightaware,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
world-flight-tracker,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,B13,12:35 p.m.,1:27 p.m.,58
aa,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
helloflight,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
boston,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
weather,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
airtravelcenter,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flightview,AA-643-MIA-ORD,7:10 a.m.,5:30 p.m.,A38,9:35 a.m.,9:31 a.m.,D6
flightstats,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
panynj,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flightexplorer,AA-643-MIA-ORD,7:10 a.m.,11:15 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flights,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flightwise,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
travelocity,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
foxbusiness,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
myrateplan,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
orbitz,AA-643-MIA-ORD,7:10 a.m.,6:02 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flytecomm,AA-643-MIA-ORD,7:10 a.m.,3:36 p.m.,A38,9:35 a.m.,9:31 a.m.,D6
mytripandmore,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
ord,AA-643-MIA-ORD,7:10 a.m.,8:51 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
wunderground,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flylouisville,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
quicktrip,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
allegiantair,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
businesstravellogue,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
gofox,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
flightaware,AA-643-MIA-ORD,7:10 a.m.,10:10 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
world-flight-tracker,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,A38,9:35 a.m.,9:31 a.m.,D6
aa,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
helloflight,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
boston,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
weather,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
airtravelcenter,AA-649-ORD-SNA,1:30 p.m.,3:01 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
flightview,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
panynj,AA-649-ORD-SNA,1:30 p.m.,11:55 a.m.,D23,3:50 p.m.,3:50 p.m.,C17
flightexplorer,AA-649-ORD-SNA,1:30 p.m.,3:31 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
flights,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
travelocity,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
foxbusiness,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
myrateplan,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,1:27 p.m.,C17
orbitz,AA-649-ORD-SNA,1:30 p.m.,6:56 a.m.,D23,3:50 p.m.,3:50 p.m.,C17
flytecomm,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,1:40 p.m.,C17
mytripandmore,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
wunderground,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
flylouisville,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,1:15 p.m.,C17
allegiantair,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
businesstravellogue,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
gofox,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
flightaware,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
world-flight-tracker,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,D23,3:50 p.m.,3:50 p.m.,C17
aa,AA-789-ORD-DEN,1:05 p.m.,1:32 p.m.,H12,2:35 p.m.,3:13 p.m.,7
helloflight,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
boston,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
weather,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,11:21 a.m.,7
airtravelcenter,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flightview,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,4:23 p.m.,7
flightstats,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
panynj,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flightexplorer,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flights,AA-789-ORD-DEN,1:05 p.m.,8:26 a.m.,H12,2:35 p.m.,3:13 p.m.,7
flightwise,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
travelocity,AA-789-ORD-DEN,1:05 p.m.,12:35 p.m.,H12,2:35 p.m.,3:13 p.m.,7
foxbusiness,AA-789-ORD-DEN,1:05 p.m.,11:32 a.m.,H12,2:35 p.m.,3:13 p.m.,7
usatoday,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,4:17 p.m.,7
myrateplan,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
orbitz,AA-789-ORD-DEN,1:05 p.m.,7:30 a.m.,H12,2:35 p.m.,3:13 p.m.,7
ifly,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flytecomm,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,9:28 a.m.,7
ord,AA-789-ORD-DEN,1:05 p.m.,12:11 p.m.,H12,2:35 p.m.,3:13 p.m.,7
wunderground,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flylouisville,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
quicktrip,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
allegiantair,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
businesstravellogue,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
den,AA-789-ORD-DEN,1:05 p.m.,8:52 a.m.,H12,2:35 p.m.,3:13 p.m.,7
gofox,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
flightaware,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,H12,2:35 p.m.,3:13 p.m.,7
world-flight-tracker,AA-789-ORD-DEN,1:05 p.m.,12:41 p.m.,H12,2:35 p.m.,3:13 p.m.,7
aa,AA-85-JFK-SFO,3:05 p.m.,12:10 p.m.,D42,6:30 p.m.,6:43 p.m.,14
helloflight,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,2:27 p.m.,14
boston,AA-85-JFK-SFO,3:05 p.m.,7:16 a.m.,D42,6:30 p.m.,6:43 p.m.,14
weather,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
airtravelcenter,AA-85-JFK-SFO,3:05 p.m.,10:54 a.m.,D42,6:30 p.m.,6:43 p.m.,14
flightview,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flightstats,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
panynj,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flights,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flightarrival,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flightwise,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
travelocity,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
foxbusiness,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:40 p.m.,14
usatoday,AA-85-JFK-SFO,3:05 p.m.,8:51 a.m.,D42,6:30 p.m.,6:43 p.m.,14
myrateplan,AA-85-JFK-SFO,3:05 p.m.,8:23 p.m.,D42,6:30 p.m.,6:43 p.m.,14
orbitz,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
sfo,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:36 p.m.,14
flytecomm,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
wunderground,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flylouisville,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
quicktrip,AA-85-JFK-SFO,3:05 p.m.,5:30 p.m.,D42,6:30 p.m.,6:43 p.m.,14
allegiantair,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
businesstravellogue,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,9:32 a.m.,14
gofox,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
flightaware,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,3:33 p.m.,14
world-flight-tracker,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,D42,6:30 p.m.,6:43 p.m.,14
helloflight,CO-1023-IAH-DEN,11:40 a.m.,7:31 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
boston,CO-1023-IAH-DEN,11:40 a.m.,8:23 p.m.,D18,1:17 p.m.,1:14 p.m.,E6
airtravelcenter,CO-1023-IAH-DEN,11:40 a.m.,9:14 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flightview,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flightstats,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,3:13 p.m.,E6
panynj,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flightexplorer,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flights,CO-1023-IAH-DEN,11:40 a.m.,7:31 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
foxbusiness,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
myrateplan,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,2:50 p.m.,E6
orbitz,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
CO,CO-1023-IAH-DEN,11:40 a.m.,7:39 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flytecomm,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
mytripandmore,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
wunderground,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flylouisville,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,3:43 p.m.,E6
quicktrip,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
allegiantair,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,6:43 p.m.,E6
businesstravellogue,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
den,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
gofox,CO-1023-IAH-DEN,11:40 a.m.,11:56 a.m.,D18,1:17 p.m.,1:14 p.m.,E6
flightaware,CO-1023-IAH-DEN,11:40 a.m.,12:41 p.m.,D18,1:17 p.m.,1:14 p.m.,E6
helloflight,CO-1088-CLE-IAH,8:40 a.m.,12:12 p.m.,A2G,10:54 a.m.,10:56 a.m.,B13
boston,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
weather,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
airtravelcenter,CO-1088-CLE-IAH,8:40 a.m.,8:56 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
flightview,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
flightstats,CO-1088-CLE-IAH,8:40 a.m.,3:31 p.m.,A2G,10:54 a.m.,10:56 a.m.,B13
panynj,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,3:04 p.m.,B13
flights,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
flightarrival,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
travelocity,CO-1088-CLE-IAH,8:40 a.m.,7:58 p.m.,A2G,10:54 a.m.,10:56 a.m.,B13
foxbusiness,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
myrateplan,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:29 p.m.,B13
orbitz,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
CO,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
flytecomm,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
flylouisville,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,12:09 p.m.,B13
quicktrip,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
allegiantair,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
businesstravellogue,CO-1088-CLE-IAH,8:40 a.m.,8:25 p.m.,A2G,10:54 a.m.,10:56 a.m.,B13
gofox,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,A2G,10:54 a.m.,10:56 a.m.,B13
helloflight,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
boston,CO-1090-BOS-IAH,9:45 a.m.,8:26 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
weather,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
airtravelcenter,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
flightview,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
flightstats,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
panynj,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,11:44 a.m.,B2
flights,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,10:56 a.m.,B2
flightarrival,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
foxbusiness,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
myrateplan,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
orbitz,CO-1090-BOS-IAH,9:45 a.m.,11:32 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
CO,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
ifly,CO-1090-BOS-IAH,9:45 a.m.,4:12 p.m.,D23,1:16 p.m.,1:19 p.m.,B2
flytecomm,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
mytripandmore,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
flylouisville,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
quicktrip,CO-1090-BOS-IAH,9:45 a.m.,11:56 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
allegiantair,CO-1090-BOS-IAH,9:45 a.m.,10:20 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
businesstravellogue,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
gofox,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,D23,1:16 p.m.,1:19 p.m.,B2
helloflight,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
boston,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
weather,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
airtravelcenter,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flightview,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flightstats,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
panynj,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flightexplorer,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
mco,CO-1193-EWR-MCO,9:15 a.m.,8:56 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flights,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flightarrival,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
travelocity,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
foxbusiness,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
usatoday,CO-1193-EWR-MCO,9:15 a.m.,7:14 p.m.,A21,12:18 p.m.,12:09 p.m.,C24
myrateplan,CO-1193-EWR-MCO,9:15 a.m.,12:41 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
orbitz,CO-1193-EWR-MCO,9:15 a.m.,3:01 p.m.,A21,12:18 p.m.,12:09 p.m.,C24
CO,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flytecomm,CO-1193-EWR-MCO,9:15 a.m.,10:19 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
wunderground,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flylouisville,CO-1193-EWR-MCO,9:15 a.m.,8:51 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
quicktrip,CO-1193-EWR-MCO,9:15 a.m.,6:55 p.m.,A21,12:18 p.m.,12:09 p.m.,C24
allegiantair,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
businesstravellogue,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
gofox,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
flightaware,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
world-flight-tracker,CO-1193-EWR-MCO,9:15 a.m.,9:14 a.m.,A21,12:18 p.m.,12:09 p.m.,C24
helloflight,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
boston,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
weather,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
airtravelcenter,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
flightview,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
flightstats,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
panynj,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
flights,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
travelocity,CO-1250-MIA-IAH,2:53 p.m.,6:10 a.m.,C134,4:48 p.m.,4:59 p.m.,39
foxbusiness,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
usatoday,CO-1250-MIA-IAH,2:53 p.m.,8:26 a.m.,C134,4:48 p.m.,4:59 p.m.,39
myrateplan,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
orbitz,CO-1250-MIA-IAH,2:53 p.m.,3:01 p.m.,C134,4:48 p.m.,4:59 p.m.,39
